offset,angle,displacement
42.91428571428572, 0.7894736842105263, 426.494278
57.18571428571429, 0.7894736842105263, 407.031662
71.45714285714286, 0.7894736842105263, 380.032658
85.72857142857143, 0.7894736842105263, 342.902717
100.0, 0.7894736842105263, 289.013422
0.1, 0.8421052631578947, 449.999871
14.371428571428572, 0.8421052631578947, 447.332832
28.642857142857146, 0.8421052631578947, 439.284191
42.91428571428572, 0.8421052631578947, 425.462337
57.18571428571429, 0.8421052631578947, 405.094387
71.45714285714286, 0.8421052631578947, 376.742443
85.72857142857143, 0.8421052631578947, 337.493070
100.0, 0.8421052631578947, 279.504663
0.1, 0.894736842105263, 449.999866
14.371428571428572, 0.894736842105263, 447.223382
28.642857142857146, 0.894736842105263, 438.840210
42.91428571428572, 0.894736842105263, 424.427848
